NatEmis,Province,name
200400424,EC,LYNEDOCH FARM SCHOOL
200300254,EC,"M""RESON PRIMARY SCHOOL"
200201041,EC,MAASDORP PRIMARY SCHOOL
200600405,EC,MABALENGWE JUNIOR SECONDARY SCHOOL
200200391,EC,MABALENGWE SENIOR SECONDARY SCHOOL
200500489,EC,MABANDLA JUNIOR SECONDARY SCHOOL
200400425,EC,MABANDLA LHP SCHOOL
200200392,EC,MABEFU PRIMARY SCHOOL
200500490,EC,MABEHANA JUNIOR SECONDARY SCHOOL
200400426,EC,MABEHANA SENIOR PRIMARY SCHOOL
200100477,EC,MABELE JUNIOR SECONDARY SCHOOL
200400427,EC,MABENTSENI JUNIOR SECONDARY SCHOOL
200100478,EC,MABETSHE JUNIOR SECONDARY SCHOOL
200100528,EC,MABHELENI PJS SCHOOL
200200393,EC,MABHELENI SENIOR PRIMARY SCHOOL
200500491,EC,MABOBO JUNIOR SECONDARY SCHOOL
200401259,EC,MABOBOTI SENIOR SECONDARY SCHOOL
200400428,EC,MABOFU JUNIOR SECONDARY SCHOOL
200200394,EC,MABUDU JUNIOR SECONDARY SCHOOL
200200395,EC,MABUTO JUNIOR SECONDARY SCHOOL
200400429,EC,MACFARLAN PRIMARY SCHOOL
200400430,EC,MACHAMTSHOLO JUNIOR PRIMARY SCHOOL
200601013,EC,MACHIBINI LHP SCHOOL
200300255,EC,MACHIU PRIMARY SCHOOL
200400431,EC,MACIBE JUNIOR SECONDARY SCHOOL
200400432,EC,MACIBE SENIOR SECONDARY SCHOOL
200500493,EC,MACIBI LHP SCHOOL
200500495,EC,MACIBINI JUNIOR SECONDARY SCHOOL
200300256,EC,MACKAYSKOP FARM SCHOOL
200500496,EC,MACLAY SENIOR PRIMARY SCHOOL
200500497,EC,MACLEAR HIGH SCHOOL
200500498,EC,MACLEAR METHODIST PRIMARY SCHOOL
200200397,EC,MACLEAR PUBLIC SCHOOL
200400433,EC,MACOSA JUNIOR SECONDARY SCHOOL
200200398,EC,MADADANA JUNIOR SECONDARY SCHOOL
200100479,EC,MADADIYELA JUNIOR SECONDARY SCHOOL
200300257,EC,MADAKANA JUNIOR SECONDARY SCHOOL
200300258,EC,MADAKENI JUNIOR SECONDARY SCHOOL
200200399,EC,MADAKENI PRIMARY SCHOOL
200300822,EC,MADIKIZELA SENIOR SECONDARY SCHOOL
200600407,EC,MADLALISA SENIOR PRIMARY SCHOOL
200300259,EC,MADLANGENI SENIOR PRIMARY SCHOOL
200400434,EC,MADLIKI PRIMARY SCHOOL
200400435,EC,MADONISI JUNIOR SECONDARY SCHOOL
200401317,EC,MADOTYENI PJS SCHOOL
200400436,EC,MADUBA SENIOR PRIMARY SCHOOL
200501396,EC,MADUBELA JSP SCHOOL
200500499,EC,MADUMA JUNIOR SECONDARY SCHOOL
200300260,EC,MADUMELWANO JUNIOR SECONDARY SCHOOL
200400437,EC,MADWAKAZANA JUNIOR SECONDARY SCHOOL
200200400,EC,MADWALENI JUNIOR SECONDARY SCHOOL (MQANDULI)
200501410,EC,MADWALENI JUNIOR SECONDARY SCHOOL (TSOLO)
200500500,EC,MADWALENI SENIOR PRIMARY SCHOOL (NYANDENI)
200500502,EC,MADWALENI SENIOR PRIMARY SCHOOL (LADYFRERE)
200200401,EC,MAFADOBO SENIOR PRIMARY SCHOOL
200400438,EC,MAFIKALISIU JUNIOR SECONDARY SCHOOL
200400439,EC,MAFINI JUNIOR SECONDARY SCHOOL
200500503,EC,MAFU JUNIOR PRIMARY SCHOOL
200200402,EC,MAFUBE JUNIOR SECONDARY SCHOOL
200300261,EC,MAFULAYI JUNIOR SECONDARY SCHOOL
200400441,EC,MAFUSINI SENIOR PRIMARY SCHOOL
200500504,EC,MAGABA SENIOR PRIMARY SCHOOL
200400442,EC,MAGADLA JUNIOR SECONDARY SCHOOL
200400443,EC,MAGADLA SENIOR SECONDARY SCHOOL
200400445,EC,MAGADLELA JUNIOR SECONDARY SCHOOL
200600410,EC,MAGALAKANGQA JUNIOR SECONDARY SCHOOL
200500506,EC,MAGANISE JUNIOR SECONDARY SCHOOL
200500507,EC,MAGCAKINI JUNIOR SECONDARY SCHOOL
200401251,EC,MAGEDLA JUNIOR SECONDARY SCHOOL (NKANGALA)
200500508,EC,MAGEDLA JUNIOR SECONDARY SCHOOL (MOUNT FLETCHER)
200500509,EC,MAGEMA JUNIOR PRIMARY SCHOOL
200400446,EC,MAGGIE SENIOR PRIMARY SCHOOL
200500510,EC,MAGILA SENIOR PRIMARY SCHOOL
200300262,EC,MAGIQWENI JUNIOR SECONDARY SCHOOL
200500511,EC,MAGOBA JUNIOR SECONDARY SCHOOL
200500512,EC,MAGODLA JUNIOR SECONDARY SCHOOL
200400447,EC,MAGOMBENI SENIOR PRIMARY SCHOOL
200300263,EC,MAGONTSINI JUNIOR PRIMARY SCHOOL
200400448,EC,MAGONTSINI SPS
200400449,EC,MAGOPENI JUNIOR SECONDARY SCHOOL
200300329,EC,MAGOXO SENIOR PRIMARY SCHOOL
200500513,EC,MAGOZENI JUNIOR SECONDARY SCHOOL
200500514,EC,MAGQABI PRIMARY SCHOOL
200401231,EC,MAGUBUNGELA SENIOR PRIMARY SCHOOL
200400450,EC,MAGUMBINI JUNIOR SECONDARY SCHOOL
200300264,EC,MAGUMBU SENIOR PRIMARY SCHOOL
200500515,EC,MAGUTYWA JUNIOR SECONDARY SCHOOL
200300265,EC,MAGWA PRIMARY SCHOOL
200400451,EC,MAGWANYA JUNIOR PRIMARY SCHOOL
200500516,EC,MAGWAXAZA SENIOR PRIMARY SCHOOL
200300880,EC,MAGWAZA JUNIOR SECONDARY SCHOOL
200400452,EC,MAGWIJI JUNIOR SECONDARY SCHOOL
200401240,EC,MAGXENI JUNIOR SECONDARY SCHOOL (MOUNT FRERE)
200401230,EC,MAGXENI JUNIOR SECONDARY SCHOOL (MATATIELE)
200100480,EC,MAHAHA JUNIOR SECONDARY SCHOOL
200500518,EC,MAHAHANE SENIOR PRIMARY SCHOOL
200401232,EC,MAHAMANE JUNIOR SECONDARY SCHOOL
200600414,EC,MAHANYANENG JUNIOR SECONDARY SCHOOL
200401229,EC,MAHEDI JUNIOR SECONDARY SCHOOL
200500519,EC,MAHEMENG JUNIOR PRIMARY SCHOOL
200500520,EC,MAHLAKE JUNIOR SECONDARY SCHOOL
200400453,EC,MAHLATINI JUNIOR SECONDARY SCHOOL
200300266,EC,MAHLATINI SENIOR PRIMARY SCHOOL
200600416,EC,MAHLEZANA JUNIOR SECONDARY SCHOOL
200500521,EC,MAHLIWANE JUNIOR SECONDARY SCHOOL
200500522,EC,MAHLUBI JUNIOR SECONDARY SCHOOL
200500523,EC,MAHLUBINI JUNIOR SECONDARY SCHOOL (BUTTERWORTH)
200400454,EC,MAHLUBINI JUNIOR SECONDARY SCHOOL (COFIMVABA)
200500524,EC,MAHLUNGULU JUNIOR SECONDARY SCHOOL
200500533,EC,MAHOBE SENIOR PRIMARY SCHOOL
200600417,EC,MAIN JUNIOR SECONDARY SCHOOL
200500525,EC,MAJALI LHP SCHOOL
200500526,EC,MAJALI TECHNICAL SENIOR SECONDARY SCHOOL
200300267,EC,MAJAVU JUNIOR SECONDARY SCHOOL
200600418,EC,MAJAZI JUNIOR SECONDARY SCHOOL
200300268,EC,MAJIJA PJS SCHOOL
200300269,EC,MAJOLA JUNIOR SECONDARY SCHOOL
200500527,EC,MAJOLA LP SCHOOL
200300270,EC,MAJUBA JUNIOR SECONDARY SCHOOL
200600419,EC,MAJUBA NEK JUNIOR SECONDARY SCHOOL
200400455,EC,MAKANA PUBLIC SCHOOL
200400456,EC,MAKANDA JUNIOR SECONDARY SCHOOL
200600420,EC,MAKAULA JUNIOR SECONDARY SCHOOL
200200403,EC,MAKAULA SENIOR SECONDARY SCHOOL
200400457,EC,MAKAZIWE JUNIOR SECONDARY SCHOOL
200500529,EC,MAKHAKANZIMA JUNIOR PRIMARY SCHOOL
200500530,EC,MAKHAOLA JUNIOR SECONDARY SCHOOL
200400458,EC,MAKHAZI PUBLIC SCHOOL
200400459,EC,MAKHETHA JUNIOR PRIMARY SCHOOL
200400460,EC,MAKHOBA JUNIOR SECONDARY SCHOOL
200500531,EC,MAKHOSINI PRIMARY SCHOOL (TABANKULU)
200600421,EC,MAKHULENG SENIOR PRIMARY SCHOOL
200100482,EC,MAKI JUNIOR SECONDARY SCHOOL
200500532,EC,MAKINANA PUBLIC PRIMARY SCHOOL
200400461,EC,MAKOSONKE JUNIOR SECONDARY SCHOOL
200500534,EC,MAKOSONKE SENIOR PRIMARY SCHOOL
200400462,EC,MAKUATLANE JUNIOR SECONDARY SCHOOL
200300271,EC,MAKUKANYE SENIOR PRIMARY SCHOOL
200500535,EC,MAKUKHANYE JUNIOR SECONDARY SCHOOL
200200404,EC,MAKUKHANYE PRIMARY SCHOOL
200600422,EC,MAKUKHANYE SENIOR PRIMARY SCHOOL
200500536,EC,MAKUKHANYE SENIOR SECONDARY SCHOOL
200500537,EC,MAKUMSHA JUNIOR SECONDARY SCHOOL
200500538,EC,MAKUNGA MVALO PRIMARY SCHOOL
200300272,EC,MAKWALENI JUNIOR SECONDARY SCHOOL
200200405,EC,MALABAR PRIMARY SCHOOL
200500539,EC,MALADINI JUNIOR SECONDARY SCHOOL
200500540,EC,MALAHLE PJS SCHOOL
200500541,EC,MALAMLELA JUNIOR PRIMARY SCHOOL
200400463,EC,MALANGENI JUNIOR SECONDARY SCHOOL (LUSIKISIKI)
200300274,EC,MALCOMESS SENIOR SECONDARY SCHOOL
200100484,EC,MALEPE-LEPE JUNIOR SECONDARY SCHOOL
200200406,EC,MALETSWAI PRIMARY SCHOOL
200500542,EC,MALI JUNIOR SECONDARY SCHOOL
200600423,EC,MALIKHANYE SENIOR SECONDARY SCHOOL
200200407,EC,MALIWA JUNIOR PRIMARY SCHOOL
200500543,EC,MALIWA JUNIOR SECONDARY SCHOOL
200100485,EC,MALIZE JUNIOR PRIMARY SCHOOL
200400464,EC,MALIZOLE JUNIOR SECONDARY SCHOOL
200400465,EC,MALMAISON PRIMARY SCHOOL
200400466,EC,MALONGWE JUNIOR PRIMARY SCHOOL
200500544,EC,MALONGWENI JUNIOR SECONDARY SCHOOL
200600424,EC,MALUBALUBE JUNIOR SECONDARY SCHOOL
200400467,EC,MALUSI SENIOR PRIMARY SCHOOL
200600425,EC,MALUTI JUNIOR SECONDARY SCHOOL
200500546,EC,MALUTI SENIOR PRIMARY SCHOOL
200600428,EC,MALUTI SENIOR SECONDARY SCHOOL
200500548,EC,MAMATA LHP SCHOOL
200500547,EC,MAMFENENI PJ SCHOOL
200500590,EC,MAMFENGWINI JUNIOR SECONDARY SCHOOL
200400468,EC,MAMJOLI SIGCAU JUNIOR SECONDARY SCHOOL
200100486,EC,MAMONTOELI JUNIOR SECONDARY SCHOOL
200500549,EC,MAMPELAZWE JUNIOR SECONDARY SCHOOL
200300275,EC,MAMPONDO JUNIOR SECONDARY SCHOOL
200500550,EC,MAMPONDWENI JUNIOR PRIMARY SCHOOL
200400469,EC,MAMVENYANE PRIMARY SCHOOL
200500552,EC,MANALENI JUNIOR SECONDARY SCHOOL
200500553,EC,MANANA JUNIOR PRIMARY SCHOOL
200500551,EC,MANASE JUNIOR SECONDARY SCHOOL
200200408,EC,MANCAM JUNIOR SECONDARY SCHOOL
200300276,EC,MANCAZANA UCC.P SCHOOL
200400470,EC,MANDEBE JUNIOR PRIMARY SCHOOL
200501043,EC,MANDELA JUNIOR SECONDARY SCHOOL
200500555,EC,MANDELA PARK JUNIOR PRIMARY SCHOOL
200501376,EC,MANDELA SCHOOL OF SCIENCE AND TECHNOLOGY
200500556,EC,MANDENDE JUNIOR SECONDARY SCHOOL
200300785,EC,MANDILENI JUNIOR SECONDARY SCHOOL
200500557,EC,MANDLAKAPHELI JUNIOR PRIMARY SCHOOL
200500558,EC,MANDLENI JUNIOR SECONDARY SCHOOL
200200409,EC,MANDLOBE SENIOR PRIMARY SCHOOL
200500559,EC,MANDLOVINI JUNIOR SECONDARY SCHOOL
200400471,EC,MANDLUNTSHA JUNIOR SECONDARY SCHOOL
200200984,EC,MANDULUKA SENIOR PRIMARY SCHOOL
200400472,EC,MANEZI HP SCHOOL
200400473,EC,MANGALA SENIOR SECONDARY SCHOOL
200400474,EC,MANGANYELA JUNIOR SECONDARY SCHOOL
200400285,EC,MANGELENGELE JUNIOR SECONDARY SCHOOL
200300277,EC,MANGELENGELE SENIOR SECONDARY SCHOOL
200500560,EC,MANGENA PRIMARY SCHOOL
200200411,EC,MANGO JUNIOR SECONDARY SCHOOL
200400476,EC,MANGOLOANENG JUNIOR SECONDARY SCHOOL
200500562,EC,MANGOLONG JUNIOR SECONDARY SCHOOL
200400477,EC,MANGQOBE JUNIOR SECONDARY SCHOOL
200300278,EC,MANGQUKELA PUBLIC SCHOOL
200400478,EC,MANGQUKWANA JUNIOR SECONDARY SCHOOL
200200412,EC,MANGUZELA JUNIOR SECONDARY SCHOOL
200400479,EC,MANKIHLANA JUNIOR SECONDARY SCHOOL
200400480,EC,MANLEY FLATS MISSION SCHOOL
200300849,EC,MANQILO SENIOR PRIMARY SCHOOL
200300279,EC,MANQILWENI JUNIOR SECONDARY SCHOOL
200500563,EC,MANQOBA JUNIOR SECONDARY SCHOOL
200500565,EC,MANQULO JUNIOR SECONDARY SCHOOL
200500566,EC,MANTANJENI JUNIOR SECONDARY SCHOOL
200500567,EC,MANXEBA JUNIOR SECONDARY SCHOOL
200400481,EC,MANYANO JUNIOR PRIMARY SCHOOL
200200413,EC,MANYANO JUNIOR SECONDARY SCHOOL
200400482,EC,MANYOSANA SENIOR PRIMARY SCHOOL
200500568,EC,MANYOSINI SENIOR PRIMARY SCHOOL
200300280,EC,MANZABILA SENIOR PRIMARY SCHOOL
200100487,EC,MANZAMNYAMA SENIOR SECONDARY SCHOOL
200500569,EC,MANZANA JUNIOR SECONDARY SCHOOL
200500570,EC,MANZANA PJS SCHOOL
200300281,EC,MANZANA SENIOR SECONDARY SCHOOL
200300282,EC,MANZEZULU JUNIOR SECONDARY SCHOOL
200300769,EC,MANZEZULU SENIOR SECONDARY SCHOOL
200600430,EC,MANZI JUNIOR SECONDARY SCHOOL
200200415,EC,MANZIBOMVU JUNIOR SECONDARY SCHOOL
200300283,EC,MANZIMAHLE SENIOR PRIMARY SCHOOL
200400484,EC,MANZIMDAKA JUNIOR SECONDARY SCHOOL
200401282,EC,MANZIMDAKA PJS SCHOOL
200400485,EC,MANZINI JUNIOR SECONDARY SCHOOL
200501408,EC,MANZOLWANDLE J PRIMARY SCHOOL
200500571,EC,MANZOLWANDLE SANDILE SENIOR SECONDARY S
200400486,EC,MANZOTHUKELA JUNIOR PRIMARY SCHOOL
200400487,EC,MAPAKAMA JUNIOR SECONDARY SCHOOL
200400488,EC,MAPAKATI SENIOR PRIMARY SCHOOL
200601105,EC,MAPASA JUNIOR SECONDARY SCHOOL
200400489,EC,MAPASSAKRAAL FARM SCHOOL
200400490,EC,MAPFONTEIN JUNIOR SECONDARY SCHOOL
200400491,EC,MAPHEELLE PRIMARY SCHOOL
200600431,EC,MAPHELENI JUNIOR SECONDARY SCHOOL
200400492,EC,MAPHINDELA SENIOR PRIMARY SCHOOL
200400493,EC,MAPIKI SENIOR PRIMARY SCHOOL
200600433,EC,MAPOLO JUNIOR SECONDARY SCHOOL
200404028,EC,MAQANDA PJS SCHOOL
200400494,EC,MAQANYENI JUNIOR PRIMARY SCHOOL
200500572,EC,MAQANYENI SENIOR PRIMARY SCHOOL
200500573,EC,MAQASHU JUNIOR SECONDARY SCHOOL
200300285,EC,MAQEBEVU JUNIOR SECONDARY SCHOOL
200600434,EC,MAQELE JUNIOR SECONDARY SCHOOL
200500574,EC,MAQHATSENG JUNIOR SECONDARY SCHOOL
200501375,EC,MAQOLO SENIOR PRIMARY SCHOOL
200500575,EC,MAQOMA JUNIOR SECONDARY SCHOOL
200500576,EC,MAQOMA PRIMARY SCHOOL
200400495,EC,MAQOMENI JUNIOR SECONDARY SCHOOL
200600435,EC,MAQONGWANA JUNIOR SECONDARY SCHOOL
200400496,EC,MAQUBELA JUNIOR SECONDARY SCHOOL
200400497,EC,MAQULU JUNIOR SECONDARY SCHOOL
200400498,EC,MAQWATINI PJ SCHOOL
200600436,EC,MARANATHA PRIMARY SCHOOL (PEDDIE)
200400499,EC,MARAULE PRIMARY SCHOOL
200300286,EC,MARELANE SENIOR SECONDARY SCHOOL
200501386,EC,MARHELEDWANE HIGH SCHOOL
200400500,EC,MARIA LOUW SENIOR SECONDARY SCHOOL
200300287,EC,MARIALINDEN JUNIOR SECONDARY SCHOOL
200100910,EC,MARIAZEL SENIOR SECONDARY SCHOOL
200600437,EC,MARILLIER'S LEARNING ACADEMY
200500577,EC,MARINA JUNIOR SECONDARY SCHOOL
200600438,EC,MARJORIE PARRISH SANTA PRIMARY SCHOOL
200500578,EC,MARSHMOOR FARM SCHOOL
200600439,EC,MARUBENI PJS SCHOOL
200200101,EC,MARUPING PUBLIC SCHOOL
200200417,EC,MARWAQA JUNIOR SECONDARY SCHOOL
200500580,EC,MARY WATERS SENIOR SCHOOL
200200418,EC,MARYMOUNT SENIOR SECONDARY SCHOOL
200600441,EC,MASAKALA JUNIOR SECONDARY SCHOOL
200500581,EC,MASAKANE JUNIOR PRIMARY SCHOOL
200500582,EC,MASAKANE SENIOR PRIMARY SCHOOL
200601189,EC,MASAKHANE COMBINED SCHOOL
200500583,EC,MASAKHANE PUBLIC SCHOOL
200100489,EC,MASAKHANE SENIOR PRIMARY SCHOOL
200600442,EC,MASAKHANE SENIOR SECONDARY SCHOOL
200400501,EC,MASAKHE PRIMARY SCHOOL
200600984,EC,MASELE PRIMARY SCHOOL
200500584,EC,MASELENI JUNIOR SECONDARY SCHOOL
200100493,EC,MASHWABADE JUNIOR PRIMARY SCHOOL
200100494,EC,MASIANOKENG JUNIOR PRIMARY SCHOOL
200500585,EC,MASIBAMBANE SCHOOL
200600443,EC,MASIBAMBANE SEN SEC SCHOOL
200300288,EC,MASIBAMBANE SENIOR PRIMARY SCHOOL
200100554,EC,MASIBAMBISANE COMBINED PRIMARY SCHOOL
200100495,EC,MASIBAMBISANE SENIOR PRIMARY SCHOOL
200600445,EC,MASIBONISANE SENIOR SECONDARY SCHOOL
200600446,EC,MASIBULELE PUBLIC SCHOOL
200200420,EC,MASIHAMBE JUNIOR PRIMARY SCHOOL
200200421,EC,MASIHLANGANE JUNIOR SECONDARY SCHOOL
200300290,EC,MASIJONGANE JUNIOR PRIMARY SCHOOL
200500586,EC,MASIKANYISE HIGH SCHOOL
200500587,EC,MASIKHANYISE HP SCHOOL
200401407,EC,MASIKHANYISE PRIMARY SCHOOL
200100497,EC,MASIKHULE SENIOR PRIMARY SCHOOL
200300730,EC,MASIKHUTHALE PUBLIC SCHOOL
200200423,EC,MASIKULENATHI SENIOR PRIMARY SCHOOL
200400503,EC,MASILINGANA SENIOR SECONDARY S
200200424,EC,MASIMANYANE SENIOR SECONDARY SCHOOL
200200425,EC,MASIPHATHISANE PRIMARY SCHOOL (SEYMOUR)
200600448,EC,MASIPHATHISANE SECONDARY SCHOOL
200201011,EC,MASIPHUMLE PRIMARY SCHOOL
200200426,EC,MASISEBENZE PRIMARY SCHOOL
200600447,EC,MASITHEMBE SENIOR PRIMARY SCHOOL
200200427,EC,MASIVUKE JUNIOR PRIMARY SCHOOL
200800843,EC,MASIVUYE JUNIOR PRIMARY SCHOOL
200600771,EC,MASIVUYE PRIMARY SCHOOL
200400504,EC,MASIVUYISWE JUNIOR SECONDARY SCHOOL
200400505,EC,MASIXOLE HIGH SCHOOL
200404029,EC,MASIZAKHE HIGH SCHOOL
200200429,EC,MASIZAKHE JUNIOR PRIMARY SCHOOL (QUEENSTOWN)
200200431,EC,MASIZAKHE JUNIOR PRIMARY SCHOOL (COFIMVABA)
200100498,EC,MASIZAKHE PJS SCHOOL
200200432,EC,MASIZAKHE SENIOR PRIMARY SCHOOL
200100499,EC,MASIZAME JUNIOR PRIMARY SCHOOL
200600450,EC,MASIZAME JUNIOR SECONDARY SCHOOL
200200434,EC,MASOBUZA SENIOR PRIMARY SCHOOL
200601014,EC,MASONWABE PRIMARY SCHOOL (ENGCOBO)
200200435,EC,MASONWABE PRIMARY SCHOOL (KING WILLIAMS TOWN)
200200436,EC,MATAFANA JUNIOR SECONDARY SCHOOL
200200437,EC,MATAFENI PJS SCHOOL
200100500,EC,MATANDELA JUNIOR SECONDARY SCHOOL (PORT ST JOHNS)
200600451,EC,MATANDELA JUNIOR SECONDARY SCHOOL (MATATIELE)
200601093,EC,MATANE SENIOR PRIMARY SCHOOL
200300291,EC,MATANZIMA JUNIOR SECONDARY SCHOOL
200500588,EC,MATATIELE P
200300292,EC,MATEKO JUNIOR SECONDARY SCHOOL
200601061,EC,MATHOLE JUNIOR SECONDARY SCHOOL
200500589,EC,MATHOLE SENIOR PRIMARY SCHOOL
200400506,EC,MATHUMBU SENIOR SECONDARY SCHOOL
200200439,EC,MATISO JUNIOR SECONDARY SCHOOL
200500591,EC,MATIYASE JUNIOR PRIMARY SCHOOL
200601033,EC,MATOKAZINI PRIMARY SCHOOL
200400507,EC,MATOLWENI JUNIOR SECONDARY SCHOOL (NQAMAKWE)
200500592,EC,MATOLWENI JUNIOR SECONDARY SCHOOL (IDUTYWA)
200500593,EC,MATOMELA SENIOR SECONDARY SCHOOL
200400508,EC,MATSA HIGH SCHOOL
200501582,EC,MATSHANENG JUNIOR PRIMARY SCHOOL
200500594,EC,MATSHEMULA PUBLIC PRIMARY SCHOOL
200500596,EC,MATSHEZI JUNIOR PRIMARY SCHOOL
200300294,EC,MATSHONA JUNIOR SECONDARY SCHOOL (TABANKULU)
200300295,EC,MATSHONA JUNIOR SECONDARY SCHOOL (COFIMVABA)
200400509,EC,MATSHONGWE JUNIOR SECONDARY SCHOOL
200400510,EC,MATSOANA PRIMARY SCHOOL
200400511,EC,MATSOLO SENIOR PRIMARY SCHOOL
200300296,EC,MATTHEW GONIWE COMPREHENSIVE SENIOR SCHOOL
200300833,EC,MATTHEW GONIWE PRIMARY SCHOOL
200200440,EC,MATWEBU JUNIOR SECONDARY SCHOOL
200200441,EC,MATYANTYA JUNIOR SECONDARY SCHOOL
200500597,EC,MATYEBA JUNIOR SECONDARY SCHOOL
200501583,EC,MAVATA JUNIOR SECONDARY SCHOOL
200500598,EC,MAVATULANA PRIMARY SCHOOL
200500599,EC,MAVELA JUNIOR PRIMARY SCHOOL
200600236,EC,MAVUBEZA JUNIOR SECONDARY SCHOOL
200400512,EC,MAVUNDLENI SENIOR PRIMARY SCHOOL
200500600,EC,MAVUSO JUNIOR SECONDARY SCHOOL
200601090,EC,MAVUSO LHP SCHOOL
200600453,EC,MAWELENI JUNIOR SECONDARY SCHOOL
200200777,EC,MAWONGA SENIOR PRIMARY SCHOOL
200500601,EC,MAWUSHE JUNIOR SECONDARY SCHOOL
200600454,EC,MAXAKA JUNIOR SECONDARY SCHOOL
200400513,EC,MAXAMA JUNIOR SECONDARY SCHOOL
200300297,EC,MAXHAMA JUNIOR SECONDARY SCHOOL
200200443,EC,MAXWELE PJS SCHOOL
200500602,EC,MAYEKISO JUNIOR SECONDARY SCHOOL
200400514,EC,MAYIBENYE SENIOR PRIMARY SCHOOL
200500603,EC,MAYIBENYE SENIOR SECONDARY SCHOOL
200300298,EC,MAYIBONGWE JUNIOR PRIMARY SCHOOL
200200444,EC,MAYNARD SIGIDI JUNIOR SECONDARY SCHOOL
200400515,EC,MAZAKHELE SENIOR PRIMARY SCHOOL
200500604,EC,MAZAMA PRIMARY SCHOOL
200300299,EC,MAZENI JUNIOR SECONDARY SCHOOL
200400516,EC,MAZIBUKO SENIOR SECONDARY SCHOOL
200300301,EC,MAZIZINI HIGH SCHOOL
200300300,EC,MAZIZINI JUNIOR SECONDARY SCHOOL
200400518,EC,MBABAKAZI JUNIOR SECONDARY SCHOOL
200300712,EC,MBABALANA SENIOR PRIMARY SCHOOL
200400519,EC,MBABAZO JUNIOR PRIMARY SCHOOL
200500605,EC,MBADANGO JUNIOR SECONDARY SCHOOL
200300303,EC,MBAMBANGWE PRIMARY SCHOOL
200400520,EC,MBAMBENI SENIOR PRIMARY SCHOOL (NGQELENI)
200500606,EC,MBAMBENI SENIOR PRIMARY SCHOOL (LUSIKISIKI)
200500607,EC,MBAMBISA (QUMBU COMP) SCHOOL
200500608,EC,MBAMBO JUNIOR PRIMARY SCHOOL
200600456,EC,MBANANGA SENIOR PRIMARY SCHOOL
200300801,EC,MBANGA JUNIOR SECONDARY SCHOOL
200300304,EC,MBANGE JUNIOR SECONDARY SCHOOL
200400521,EC,MBANGWENI JUNIOR SECONDARY SCHOOL
200400522,EC,MBANYANA JUNIOR SECONDARY SCHOOL
200500609,EC,MBANYAZA LHP SCHOOL
200500610,EC,MBASA JUNIOR SECONDARY SCHOOL
200500611,EC,MBASHE SENIOR PRIMARY SCHOOL
200400523,EC,MBAXA PJS SCHOOL
200500612,EC,MBAYI JUNIOR SECONDARY SCHOOL
200400524,EC,MBEKENI JUNIOR SECONDARY SCHOOL
200200445,EC,MBEKWA JUNIOR SECONDARY SCHOOL
200400525,EC,MBEKWENI HIGH SCHOOL
200400526,EC,MBEKWENI SENIOR PRIMARY SCHOOL
200400527,EC,MBELO JUNIOR SECONDARY SCHOOL
200500613,EC,MBENENGENI JUNIOR SECONDARY SCHOOL
200400528,EC,MBENGE JUNIOR SECONDARY SCHOOL
200200446,EC,MBEWULA JUNIOR SECONDARY SCHOOL
200300305,EC,MBHASHE JUNIOR PRIMARY SCHOOL
200400529,EC,MBIBA SENIOR PRIMARY SCHOOL
200600457,EC,MBIDLANA JUNIOR SECONDARY SCHOOL
200500614,EC,MBIHLI SENIOR PRIMARY SCHOOL
200400530,EC,MBILINI PJS SCHOOL
200500615,EC,MBINJA JUNIOR SECONDARY SCHOOL
200600458,EC,MBINZANA JUNIOR SECONDARY SCHOOL
200400531,EC,MBIZA JUNIOR SECONDARY SCHOOL
200300306,EC,MBIZANA LHP SCHOOL
200400532,EC,MBIZENI SENIOR PRIMARY SCHOOL
200600459,EC,MBIZWENI JUNIOR SECONDARY SCHOOL (MATATIELE)
200600460,EC,MBIZWENI JUNIOR SECONDARY SCHOOL (MOUNT AYLIFF)
200300307,EC,MBIZWENI SENIOR PRIMARY SCHOOL
200500616,EC,MBOBELENI JUNIOR SECONDARY SCHOOL
200400533,EC,MBOBO JUNIOR SECONDARY SCHOOL
200600461,EC,MBODLANA JUNIOR SECONDARY SCHOOL
200400534,EC,MBODLENI JUNIOR SECONDARY SCHOOL
200401316,EC,MBODLENI SENIOR SECONDARY SCHOOL
200600462,EC,MBOKAZI JUNIOR SECONDARY SCHOOL
200300308,EC,MBOKOTWANA JUNIOR SECONDARY SCHOOL
200200447,EC,MBOKOTWANA SENIOR PRIMARY SCHOOL
200500617,EC,MBOLEKWA SENIOR PRIMARY SCHOOL
200500618,EC,MBOLENI PJS SCHOOL
200500619,EC,MBOLOMPENI JUNIOR PRIMARY SCHOOL
200500620,EC,MBOLOMPO COMPREHENSIVE SCHOOL
200400535,EC,MBOMBO JUNIOR SECONDARY SCHOOL
200600463,EC,MBOMBO LHP SCHOOL
200600464,EC,MBONDA JUNIOR SECONDARY SCHOOL
200500621,EC,MBONGENDLU JUNIOR SECONDARY SCHOOL
200500383,EC,MBONGWENI JUNIOR SECONDARY SCHOOL (QUMBU)
200500622,EC,MBONGWENI JUNIOR SECONDARY SCHOOL (BIZANA)
200400536,EC,MBONGWENI JUNIOR SECONDARY SCHOOL (MOUNT AYLIFF)
200400537,EC,MBONISELO PUBLIC SCHOOL
200600465,EC,MBONISWENI JUNIOR PRIMARY SCHOOL
